# Cuanto vale cada pasiva y de que va (para sumarlas por equipo).
# id = como esta en la partida. valor = el numero que ensena el juego.
# familia = puesta por nosotros leyendo el texto (NOTAS O-145).
# Lo genera herramientas/construir_valores_pasivas.py.
id,interno,tipo_efecto,valor,familia,texto
1880F390,ps10031_03,510767DF,3.7,df_muro,"Cuando un jugador de otro elemento está cerca, DF propia del muro +<VALUE> %"
BB15970E,ps10031_04,510767DF,4,df_muro,"Cuando un jugador de otro elemento está cerca, DF propia del muro +<VALUE> %"
8DC80F88,ps10032,510767DF,4,df_muro,"Cuando un jugador de otro elemento está cerca, DF propia del muro +<VALUE> %"
DA4E486C,ps10032_01,510767DF,4.2,df_muro,"Cuando un jugador de otro elemento está cerca, DF propia del muro +<VALUE> %"
601F41F5,ps10032_02,510767DF,4.5,df_muro,"Cuando un jugador de otro elemento está cerca, DF propia del muro +<VALUE> %"
F62F4682,ps10032_03,510767DF,4.7,df_muro,"Cuando un jugador de otro elemento está cerca, DF propia del muro +<VALUE> %"
55BA221C,ps10032_04,510767DF,5,df_muro,"Cuando un jugador de otro elemento está cerca, DF propia del muro +<VALUE> %"
1BF808FF,ps10033,C1B87A4E,4.5,foco,Valor propio de foco +<VALUE> % en campo propio
BF29F4D4,ps10033_01,C1B87A4E,4.7,foco,Valor propio de foco +<VALUE> % en campo propio
0578FD4D,ps10033_02,C1B87A4E,5,foco,Valor propio de foco +<VALUE> % en campo propio
9348FA3A,ps10033_03,C1B87A4E,5.3,foco,Valor propio de foco +<VALUE> % en campo propio
30DD9EA4,ps10033_04,C1B87A4E,5.5,foco,Valor propio de foco +<VALUE> % en campo propio
B86D6C61,ps10034,C1B87A4E,5,foco,Valor propio de foco +<VALUE> % en campo propio
06112349,ps10034_01,C1B87A4E,5.5,foco,Valor propio de foco +<VALUE> % en campo propio
BC402AD0,ps10034_02,C1B87A4E,6,foco,Valor propio de foco +<VALUE> % en campo propio
2A702DA7,ps10034_03,C1B87A4E,6.5,foco,Valor propio de foco +<VALUE> % en campo propio
89E54939,ps10034_04,C1B87A4E,7,foco,Valor propio de foco +<VALUE> % en campo propio
2E5D6B16,ps10035,B6BF4AD8,7,disputa,Valor propio de disputa +<VALUE> % en campo propio
63769FF1,ps10035_01,B6BF4AD8,8,disputa,Valor propio de disputa +<VALUE> % en campo propio
D9279668,ps10035_02,B6BF4AD8,9,disputa,Valor propio de disputa +<VALUE> % en campo propio
4F17911F,ps10035_03,B6BF4AD8,10,disputa,Valor propio de disputa +<VALUE> % en campo propio
EC82F581,ps10035_04,B6BF4AD8,12,disputa,Valor propio de disputa +<VALUE> % en campo propio
940C628F,ps10036,B6BF4AD8,10,disputa,Valor propio de disputa +<VALUE> % en campo propio
8DD92AE3,ps10036_01,B6BF4AD8,11,disputa,Valor propio de disputa +<VALUE> % en campo propio
3788237A,ps10036_02,B6BF4AD8,12,disputa,Valor propio de disputa +<VALUE> % en campo propio
A1B8240D,ps10036_03,B6BF4AD8,13,disputa,Valor propio de disputa +<VALUE> % en campo propio
022D4093,ps10036_04,B6BF4AD8,15,disputa,Valor propio de disputa +<VALUE> % en campo propio
023C65F8,ps10037,D678C33D,0.120000005,foco,Valor de foco del equipo +<VALUE> % en campo propio
E8BE965B,ps10037_01,D678C33D,0.24000001,foco,Valor de foco del equipo +<VALUE> % en campo propio
52EF9FC2,ps10037_02,D678C33D,0.36,foco,Valor de foco del equipo +<VALUE> % en campo propio
C4DF98B5,ps10037_03,D678C33D,0.48000002,foco,Valor de foco del equipo +<VALUE> % en campo propio
674AFC2B,ps10037_04,D678C33D,0.6,foco,Valor de foco del equipo +<VALUE> % en campo propio
F17AFB5C,ps10037_05,D678C33D,0.2,foco,Valor de foco del equipo +<VALUE> % en campo propio
4B2BF2C5,ps10037_06,D678C33D,0.24000001,foco,Valor de foco del equipo +<VALUE> % en campo propio
DD1BF5B2,ps10037_07,D678C33D,0.36,foco,Valor de foco del equipo +<VALUE> % en campo propio
4C064A22,ps10037_08,D678C33D,0.8,foco,Valor de foco del equipo +<VALUE> % en campo propio
DA364D55,ps10037_09,D678C33D,1,foco,Valor de foco del equipo +<VALUE> % en campo propio
9321DA68,ps10038,A17FF3AB,2,at_tiro,AT propio de tiro +<VALUE> % en campo contrario
BEAEF503,ps10038_01,A17FF3AB,3,at_tiro,AT propio de tiro +<VALUE> % en campo contrario
04FFFC9A,ps10038_02,A17FF3AB,4,at_tiro,AT propio de tiro +<VALUE> % en campo contrario
92CFFBED,ps10038_03,A17FF3AB,5,at_tiro,AT propio de tiro +<VALUE> % en campo contrario
315A9F73,ps10038_04,A17FF3AB,6,at_tiro,AT propio de tiro +<VALUE> % en campo contrario
0511DD1F,ps10039,A17FF3AB,4,at_tiro,AT propio de tiro +<VALUE> % en campo contrario
DBC949BB,ps10039_01,A17FF3AB,5,at_tiro,AT propio de tiro +<VALUE> % en campo contrario
61984022,ps10039_02,A17FF3AB,6,at_tiro,AT propio de tiro +<VALUE> % en campo contrario
F7A84755,ps10039_03,A17FF3AB,7,at_tiro,AT propio de tiro +<VALUE> % en campo contrario
543D23CB,ps10039_04,A17FF3AB,8,at_tiro,AT propio de tiro +<VALUE> % en campo contrario
663F4029,ps10040,3876A211,4,foco,Valor propio de foco +<VALUE> % en campo contrario
415A6174,ps10040_01,3876A211,4.5,foco,Valor propio de foco +<VALUE> % en campo contrario
FB0B68ED,ps10040_02,3876A211,5,foco,Valor propio de foco +<VALUE> % en campo contrario
6D3B6F9A,ps10040_03,3876A211,5.5,foco,Valor propio de foco +<VALUE> % en campo contrario
CEAE0B04,ps10040_04,3876A211,6,foco,Valor propio de foco +<VALUE> % en campo contrario
F00F475E,ps10041,3876A211,5,foco,Valor propio de foco +<VALUE> % en campo contrario
243DDDCC,ps10041_01,3876A211,5.5,foco,Valor propio de foco +<VALUE> % en campo contrario
9E6CD455,ps10041_02,3876A211,6,foco,Valor propio de foco +<VALUE> % en campo contrario
085CD322,ps10041_03,3876A211,6.5,foco,Valor propio de foco +<VALUE> % en campo contrario
ABC9B7BC,ps10041_04,3876A211,7,foco,Valor propio de foco +<VALUE> % en campo contrario
4A5E4EC7,ps10042,4F719287,6,disputa,Valor propio de disputa +<VALUE> % en campo contrario
CA9268DE,ps10042_01,4F719287,7,disputa,Valor propio de disputa +<VALUE> % en campo contrario
70C36147,ps10042_02,4F719287,8,disputa,Valor propio de disputa +<VALUE> % en campo contrario
E6F36630,ps10042_03,4F719287,9,disputa,Valor propio de disputa +<VALUE> % en campo contrario
456602AE,ps10042_04,4F719287,10,disputa,Valor propio de disputa +<VALUE> % en campo contrario
DC6E49B0,ps10043,4F719287,9,disputa,Valor propio de disputa +<VALUE> % en campo contrario
AFF5D466,ps10043_01,4F719287,10,disputa,Valor propio de disputa +<VALUE> % en campo contrario
15A4DDFF,ps10043_02,4F719287,11,disputa,Valor propio de disputa +<VALUE> % en campo contrario
8394DA88,ps10043_03,4F719287,12,disputa,Valor propio de disputa +<VALUE> % en campo contrario
2001BE16,ps10043_04,4F719287,13,disputa,Valor propio de disputa +<VALUE> % en campo contrario
7FFB2D2E,ps10044,D1150724,0.120000005,foco,Valor de foco del equipo +<VALUE> % en campo contrario
16CD03FB,ps10044_01,D1150724,0.24000001,foco,Valor de foco del equipo +<VALUE> % en campo contrario
AC9C0A62,ps10044_02,D1150724,0.36,foco,Valor de foco del equipo +<VALUE> % en campo contrario
3AAC0D15,ps10044_03,D1150724,0.48000002,foco,Valor de foco del equipo +<VALUE> % en campo contrario
9939698B,ps10044_04,D1150724,0.6,foco,Valor de foco del equipo +<VALUE> % en campo contrario
0F096EFC,ps10044_05,D1150724,0.2,foco,Valor de foco del equipo +<VALUE> % en campo contrario
B5586765,ps10044_06,D1150724,0.4,foco,Valor de foco del equipo +<VALUE> % en campo contrario
23686012,ps10044_07,D1150724,0.6,foco,Valor de foco del equipo +<VALUE> % en campo contrario
B275DF82,ps10044_08,D1150724,0.8,foco,Valor de foco del equipo +<VALUE> % en campo contrario
2445D8F5,ps10044_09,D1150724,1,foco,Valor de foco del equipo +<VALUE> % en campo contrario
E9CB2A59,ps10045,A61237B2,3,foco,Valor propio de foco +<VALUE> % cuando se está fuera del área
73AABF43,ps10045_01,A61237B2,3.5,foco,Valor propio de foco +<VALUE> % cuando se está fuera del área
C9FBB6DA,ps10045_02,A61237B2,4,foco,Valor propio de foco +<VALUE> % cuando se está fuera del área
5FCBB1AD,ps10045_03,A61237B2,4.5,foco,Valor propio de foco +<VALUE> % cuando se está fuera del área
FC5ED533,ps10045_04,A61237B2,5,foco,Valor propio de foco +<VALUE> % cuando se está fuera del área
539A23C0,ps10046,A61237B2,4,foco,Valor propio de foco +<VALUE> % cuando se está fuera del área
9D050A51,ps10046_01,A61237B2,4.5,foco,Valor propio de foco +<VALUE> % cuando se está fuera del área
275403C8,ps10046_02,A61237B2,5,foco,Valor propio de foco +<VALUE> % cuando se está fuera del área
B16404BF,ps10046_03,A61237B2,5.5,foco,Valor propio de foco +<VALUE> % cuando se está fuera del área
12F16021,ps10046_04,A61237B2,6,foco,Valor propio de foco +<VALUE> % cuando se está fuera del área
C5AA24B7,ps10047,3F1B6608,5,disputa,Valor propio de disputa +<VALUE> % cuando se está fuera del área
F862B6E9,ps10047_01,3F1B6608,6,disputa,Valor propio de disputa +<VALUE> % cuando se está fuera del área
4233BF70,ps10047_02,3F1B6608,7,disputa,Valor propio de disputa +<VALUE> % cuando se está fuera del área
D403B807,ps10047_03,3F1B6608,8,disputa,Valor propio de disputa +<VALUE> % cuando se está fuera del área
7796DC99,ps10047_04,3F1B6608,10,disputa,Valor propio de disputa +<VALUE> % cuando se está fuera del área
54B79B27,ps10048,3F1B6608,8,disputa,Valor propio de disputa +<VALUE> % cuando se está fuera del área
AE72D5B1,ps10048_01,3F1B6608,9,disputa,Valor propio de disputa +<VALUE> % cuando se está fuera del área
1423DC28,ps10048_02,3F1B6608,10,disputa,Valor propio de disputa +<VALUE> % cuando se está fuera del área
8213DB5F,ps10048_03,3F1B6608,11,disputa,Valor propio de disputa +<VALUE> % cuando se está fuera del área
2186BFC1,ps10048_04,3F1B6608,13,disputa,Valor propio de disputa +<VALUE> % cuando se está fuera del área
C2879C50,ps10049,481C569E,0.120000005,foco,Valor de foco del equipo +<VALUE> % cuando se está fuera del área
CB156909,ps10049_01,481C569E,0.24000001,foco,Valor de foco del equipo +<VALUE> % cuando se está fuera del área
71446090,ps10049_02,481C569E,0.36,foco,Valor de foco del equipo +<VALUE> % cuando se está fuera del área
E77467E7,ps10049_03,481C569E,0.48000002,foco,Valor de foco del equipo +<VALUE> % cuando se está fuera del área
44E10379,ps10049_04,481C569E,0.6,foco,Valor de foco del equipo +<VALUE> % cuando se está fuera del área
D2D1040E,ps10049_05,481C569E,0.2,foco,Valor de foco del equipo +<VALUE> % cuando se está fuera del área
68800D97,ps10049_06,481C569E,0.4,foco,Valor de foco del equipo +<VALUE> % cuando se está fuera del área
FEB00AE0,ps10049_07,481C569E,0.6,foco,Valor de foco del equipo +<VALUE> % cuando se está fuera del área
6FADB570,ps10049_08,481C569E,0.8,foco,Valor de foco del equipo +<VALUE> % cuando se está fuera del área
F99DB207,ps10049_09,481C569E,1,foco,Valor de foco del equipo +<VALUE> % cuando se está fuera del área
270E5B30,ps10050,D8A34B0F,2,obtencion,Tasa de obtención del equipo (comunes) +<VALUE>%
F1730149,ps10050_01,D8A34B0F,4,obtencion,Tasa de obtención del equipo (comunes) +<VALUE>%
4B2208D0,ps10050_02,D8A34B0F,6,obtencion,Tasa de obtención del equipo (comunes) +<VALUE>%
DD120FA7,ps10050_03,D8A34B0F,8,obtencion,Tasa de obtención del equipo (comunes) +<VALUE>%
7E876B39,ps10050_04,D8A34B0F,10,obtencion,Tasa de obtención del equipo (comunes) +<VALUE>%
B13E5C47,ps10051,AFA47B99,2,obtencion,Tasa de obtención del equipo (inusuales) +<VALUE>%
9414BDF1,ps10051_01,AFA47B99,3,obtencion,Tasa de obtención del equipo (inusuales) +<VALUE>%
2E45B468,ps10051_02,AFA47B99,4,obtencion,Tasa de obtención del equipo (inusuales) +<VALUE>%
B875B31F,ps10051_03,AFA47B99,5,obtencion,Tasa de obtención del equipo (inusuales) +<VALUE>%
1BE0D781,ps10051_04,AFA47B99,7,obtencion,Tasa de obtención del equipo (inusuales) +<VALUE>%
0B6F55DE,ps10052,993955FA,2,brecha,Tasa de brecha del equipo +<VALUE> %
7ABB08E3,ps10052_01,993955FA,2.5,brecha,Tasa de brecha del equipo +<VALUE> %
C0EA017A,ps10052_02,993955FA,3,brecha,Tasa de brecha del equipo +<VALUE> %
56DA060D,ps10052_03,993955FA,3.5,brecha,Tasa de brecha del equipo +<VALUE> %
F54F6293,ps10052_04,993955FA,4,brecha,Tasa de brecha del equipo +<VALUE> %
9D5F52A9,ps10053,993955FA,3,brecha,Tasa de brecha del equipo +<VALUE> %
1FDCB45B,ps10053_01,993955FA,3.5,brecha,Tasa de brecha del equipo +<VALUE> %
A58DBDC2,ps10053_02,993955FA,4,brecha,Tasa de brecha del equipo +<VALUE> %
33BDBAB5,ps10053_03,993955FA,4.5,brecha,Tasa de brecha del equipo +<VALUE> %
9028DE2B,ps10053_04,993955FA,5,brecha,Tasa de brecha del equipo +<VALUE> %
3ECA3637,ps10054,EE3E656C,1,brecha,"Cuando se tienen los mismos goles o menos, tasa de brecha del equipo +<VALUE> %"
A6E463C6,ps10054_01,EE3E656C,2,brecha,"Cuando se tienen los mismos goles o menos, tasa de brecha del equipo +<VALUE> %"
1CB56A5F,ps10054_02,EE3E656C,3,brecha,"Cuando se tienen los mismos goles o menos, tasa de brecha del equipo +<VALUE> %"
8A856D28,ps10054_03,EE3E656C,4,brecha,"Cuando se tienen los mismos goles o menos, tasa de brecha del equipo +<VALUE> %"
291009B6,ps10054_04,EE3E656C,5,brecha,"Cuando se tienen los mismos goles o menos, tasa de brecha del equipo +<VALUE> %"
A8FA3140,ps10055,EE3E656C,3,brecha,"Cuando se tienen los mismos goles o menos, tasa de brecha del equipo +<VALUE> %"
C383DF7E,ps10055_01,EE3E656C,4,brecha,"Cuando se tienen los mismos goles o menos, tasa de brecha del equipo +<VALUE> %"
79D2D6E7,ps10055_02,EE3E656C,5,brecha,"Cuando se tienen los mismos goles o menos, tasa de brecha del equipo +<VALUE> %"
EFE2D190,ps10055_03,EE3E656C,6,brecha,"Cuando se tienen los mismos goles o menos, tasa de brecha del equipo +<VALUE> %"
4C77B50E,ps10055_04,EE3E656C,7,brecha,"Cuando se tienen los mismos goles o menos, tasa de brecha del equipo +<VALUE> %"
12AB38D9,ps10056,ABE88F55,0.1,brecha,"Por cada rango de Conf. Brecha, tasa de perforación de muro +<VALUE> ％"
2D2C6A6C,ps10056_01,ABE88F55,0.2,brecha,"Por cada rango de Conf. Brecha, tasa de perforación de muro +<VALUE> ％"
977D63F5,ps10056_02,ABE88F55,0.4,brecha,"Por cada rango de Conf. Brecha, tasa de perforación de muro +<VALUE> ％"
014D6482,ps10056_03,ABE88F55,0.6,brecha,"Por cada rango de Conf. Brecha, tasa de perforación de muro +<VALUE> ％"
A2D8001C,ps10056_04,ABE88F55,0.8,brecha,"Por cada rango de Conf. Brecha, tasa de perforación de muro +<VALUE> ％"
849B3FAE,ps10057,ABE88F55,0.2,brecha,"Por cada rango de Conf. Brecha, tasa de perforación de muro +<VALUE> ％"
484BD6D4,ps10057_01,ABE88F55,0.4,brecha,"Por cada rango de Conf. Brecha, tasa de perforación de muro +<VALUE> ％"
F21ADF4D,ps10057_02,ABE88F55,0.6,brecha,"Por cada rango de Conf. Brecha, tasa de perforación de muro +<VALUE> ％"
642AD83A,ps10057_03,ABE88F55,0.8,brecha,"Por cada rango de Conf. Brecha, tasa de perforación de muro +<VALUE> ％"
C7BFBCA4,ps10057_04,ABE88F55,1,brecha,"Por cada rango de Conf. Brecha, tasa de perforación de muro +<VALUE> ％"
1586803E,ps10058,00300440,1.5,brecha,Tensión necesaria para brecha del equipo -<VALUE> %
1E5BB58C,ps10058_01,00300440,1.7,brecha,Tensión necesaria para brecha del equipo -<VALUE> %
A40ABC15,ps10058_02,00300440,2,brecha,Tensión necesaria para brecha del equipo -<VALUE> %
323ABB62,ps10058_03,00300440,2.2,brecha,Tensión necesaria para brecha del equipo -<VALUE> %
91AFDFFC,ps10058_04,00300440,2.5,brecha,Tensión necesaria para brecha del equipo -<VALUE> %
83B68749,ps10059,00300440,2.5,brecha,Tensión necesaria para brecha del equipo -<VALUE> %
7B3C0934,ps10059_01,00300440,2.7,brecha,Tensión necesaria para brecha del equipo -<VALUE> %
C16D00AD,ps10059_02,00300440,3,brecha,Tensión necesaria para brecha del equipo -<VALUE> %
575D07DA,ps10059_03,00300440,3.3,brecha,Tensión necesaria para brecha del equipo -<VALUE> %
F4C86344,ps10059_04,00300440,3.6,brecha,Tensión necesaria para brecha del equipo -<VALUE> %
E45D761B,ps10060,9E5491E3,10,tension,"Cuando el rival pasa durante foco, drena un <VALUE> % de tensión"
2109A10E,ps10060_01,9E5491E3,20,tension,"Cuando el rival pasa durante foco, drena un <VALUE> % de tensión"
9B58A897,ps10060_02,9E5491E3,30,tension,"Cuando el rival pasa durante foco, drena un <VALUE> % de tensión"
0D68AFE0,ps10060_03,9E5491E3,40,tension,"Cuando el rival pasa durante foco, drena un <VALUE> % de tensión"
AEFDCB7E,ps10060_04,9E5491E3,50,tension,"Cuando el rival pasa durante foco, drena un <VALUE> % de tensión"
726D716C,ps10061,9E5491E3,15,tension,"Cuando el rival pasa durante foco, drena un <VALUE> % de tensión"
446E1DB6,ps10061_01,9E5491E3,20,tension,"Cuando el rival pasa durante foco, drena un <VALUE> % de tensión"
FE3F142F,ps10061_02,9E5491E3,35,tension,"Cuando el rival pasa durante foco, drena un <VALUE> % de tensión"
680F1358,ps10061_03,9E5491E3,50,tension,"Cuando el rival pasa durante foco, drena un <VALUE> % de tensión"
CB9A77C6,ps10061_04,9E5491E3,65,tension,"Cuando el rival pasa durante foco, drena un <VALUE> % de tensión"
C83C78F5,ps10062,E953A175,3,tension,"Cuando el equipo gana en foco o disputa, tensión +<VALUE> %"
AAC1A8A4,ps10062_01,E953A175,3.2,tension,"Cuando el equipo gana en foco o disputa, tensión +<VALUE> %"
1090A13D,ps10062_02,E953A175,3.5,tension,"Cuando el equipo gana en foco o disputa, tensión +<VALUE> %"
86A0A64A,ps10062_03,E953A175,3.7,tension,"Cuando el equipo gana en foco o disputa, tensión +<VALUE> %"
2535C2D4,ps10062_04,E953A175,4,tension,"Cuando el equipo gana en foco o disputa, tensión +<VALUE> %"
5E0C7F82,ps10063,E953A175,4,tension,"Cuando el equipo gana en foco o disputa, tensión +<VALUE> %"
CFA6141C,ps10063_01,E953A175,4.5,tension,"Cuando el equipo gana en foco o disputa, tensión +<VALUE> %"
75F71D85,ps10063_02,E953A175,5,tension,"Cuando el equipo gana en foco o disputa, tensión +<VALUE> %"
E3C71AF2,ps10063_03,E953A175,5.5,tension,"Cuando el equipo gana en foco o disputa, tensión +<VALUE> %"
40527E6C,ps10063_04,E953A175,6,tension,"Cuando el equipo gana en foco o disputa, tensión +<VALUE> %"
FD991B1C,ps10064,705AF0CF,1.1,foco,"Cuando la tensión está al 50 % o más, valor de foco del equipo +<VALUE> %"
769EC381,ps10064_01,705AF0CF,1.2,foco,"Cuando la tensión está al 50 % o más, valor de foco del equipo +<VALUE> %"
CCCFCA18,ps10064_02,705AF0CF,1.3,foco,"Cuando la tensión está al 50 % o más, valor de foco del equipo +<VALUE> %"
5AFFCD6F,ps10064_03,705AF0CF,1.4,foco,"Cuando la tensión está al 50 % o más, valor de foco del equipo +<VALUE> %"
F96AA9F1,ps10064_04,705AF0CF,1.5,foco,"Cuando la tensión está al 50 % o más, valor de foco del equipo +<VALUE> %"
6BA91C6B,ps10065,705AF0CF,1.5,foco,"Cuando la tensión está al 50 % o más, valor de foco del equipo +<VALUE> %"
13F97F39,ps10065_01,705AF0CF,1.6,foco,"Cuando la tensión está al 50 % o más, valor de foco del equipo +<VALUE> %"
A9A876A0,ps10065_02,705AF0CF,1.7,foco,"Cuando la tensión está al 50 % o más, valor de foco del equipo +<VALUE> %"
3F9871D7,ps10065_03,705AF0CF,1.8,foco,"Cuando la tensión está al 50 % o más, valor de foco del equipo +<VALUE> %"
9C0D1549,ps10065_04,705AF0CF,2,foco,"Cuando la tensión está al 50 % o más, valor de foco del equipo +<VALUE> %"
D1F815F2,ps10066,075DC059,3.5,at_tiro,"Cuando la tensión está al 100 %, AT de tiro del equipo +<VALUE> %"
FD56CA2B,ps10066_01,075DC059,3.7,at_tiro,"Cuando la tensión está al 100 %, AT de tiro del equipo +<VALUE> %"
4707C3B2,ps10066_02,075DC059,4,at_tiro,"Cuando la tensión está al 100 %, AT de tiro del equipo +<VALUE> %"
D137C4C5,ps10066_03,075DC059,4.3,at_tiro,"Cuando la tensión está al 100 %, AT de tiro del equipo +<VALUE> %"
72A2A05B,ps10066_04,075DC059,4.5,at_tiro,"Cuando la tensión está al 100 %, AT de tiro del equipo +<VALUE> %"
47C81285,ps10067,075DC059,4,at_tiro,"Cuando la tensión está al 100 %, AT de tiro del equipo +<VALUE> %"
98317693,ps10067_01,075DC059,4.5,at_tiro,"Cuando la tensión está al 100 %, AT de tiro del equipo +<VALUE> %"
22607F0A,ps10067_02,075DC059,5,at_tiro,"Cuando la tensión está al 100 %, AT de tiro del equipo +<VALUE> %"
B450787D,ps10067_03,075DC059,5.5,at_tiro,"Cuando la tensión está al 100 %, AT de tiro del equipo +<VALUE> %"
17C51CE3,ps10067_04,075DC059,6,at_tiro,"Cuando la tensión está al 100 %, AT de tiro del equipo +<VALUE> %"
D6D5AD15,ps10068,97E2DDC8,2,at_tiro,"Tras recuperar el balón sin una captura directa, durante los próximos 30 segundos AT de tiro del equipo +<VALUE> %"
CE2115CB,ps10068_01,97E2DDC8,2.2,at_tiro,"Tras recuperar el balón sin una captura directa, durante los próximos 30 segundos AT de tiro del equipo +<VALUE> %"
74701C52,ps10068_02,97E2DDC8,2.5,at_tiro,"Tras recuperar el balón sin una captura directa, durante los próximos 30 segundos AT de tiro del equipo +<VALUE> %"
E2401B25,ps10068_03,97E2DDC8,2.7,at_tiro,"Tras recuperar el balón sin una captura directa, durante los próximos 30 segundos AT de tiro del equipo +<VALUE> %"
41D57FBB,ps10068_04,97E2DDC8,3,at_tiro,"Tras recuperar el balón sin una captura directa, durante los próximos 30 segundos AT de tiro del equipo +<VALUE> %"
40E5AA62,ps10069,97E2DDC8,2.3,at_tiro,"Tras recuperar el balón sin una captura directa, durante los próximos 30 segundos AT de tiro del equipo +<VALUE> %"
AB46A973,ps10069_01,97E2DDC8,2.5,at_tiro,"Tras recuperar el balón sin una captura directa, durante los próximos 30 segundos AT de tiro del equipo +<VALUE> %"
1117A0EA,ps10069_02,97E2DDC8,3,at_tiro,"Tras recuperar el balón sin una captura directa, durante los próximos 30 segundos AT de tiro del equipo +<VALUE> %"
8727A79D,ps10069_03,97E2DDC8,3.5,at_tiro,"Tras recuperar el balón sin una captura directa, durante los próximos 30 segundos AT de tiro del equipo +<VALUE> %"
24B2C303,ps10069_04,97E2DDC8,4,at_tiro,"Tras recuperar el balón sin una captura directa, durante los próximos 30 segundos AT de tiro del equipo +<VALUE> %"
A56C6D02,ps10070,E0E5ED5E,1,df_foco,"Tras recuperar el balón sin una captura directa, durante los próximos 30 segundos AT y DF de foco de MC +<VALUE> %"
9120C133,ps10070_01,E0E5ED5E,1.1,df_foco,"Tras recuperar el balón sin una captura directa, durante los próximos 30 segundos AT y DF de foco de MC +<VALUE> %"
2B71C8AA,ps10070_02,E0E5ED5E,1.2,df_foco,"Tras recuperar el balón sin una captura directa, durante los próximos 30 segundos AT y DF de foco de MC +<VALUE> %"
BD41CFDD,ps10070_03,E0E5ED5E,1.3,df_foco,"Tras recuperar el balón sin una captura directa, durante los próximos 30 segundos AT y DF de foco de MC +<VALUE> %"
1ED4AB43,ps10070_04,E0E5ED5E,1.5,df_foco,"Tras recuperar el balón sin una captura directa, durante los próximos 30 segundos AT y DF de foco de MC +<VALUE> %"
335C6A75,ps10071,E0E5ED5E,1.1,df_foco,"Tras recuperar el balón sin una captura directa, durante los próximos 30 segundos AT y DF de foco de MC +<VALUE> %"
F4477D8B,ps10071_01,E0E5ED5E,1.2,df_foco,"Tras recuperar el balón sin una captura directa, durante los próximos 30 segundos AT y DF de foco de MC +<VALUE> %"
4E167412,ps10071_02,E0E5ED5E,1.5,df_foco,"Tras recuperar el balón sin una captura directa, durante los próximos 30 segundos AT y DF de foco de MC +<VALUE> %"
D8267365,ps10071_03,E0E5ED5E,1.7,df_foco,"Tras recuperar el balón sin una captura directa, durante los próximos 30 segundos AT y DF de foco de MC +<VALUE> %"
7BB317FB,ps10071_04,E0E5ED5E,2,df_foco,"Tras recuperar el balón sin una captura directa, durante los próximos 30 segundos AT y DF de foco de MC +<VALUE> %"
890D63EC,ps10072,4C50A252,0.1,foco,"Por cada rango de Conf. Contraataque, valor de foco del equipo +<VALUE> %"
1AE8C899,ps10072_01,4C50A252,0.2,foco,"Por cada rango de Conf. Contraataque, valor de foco del equipo +<VALUE> %"
A0B9C100,ps10072_02,4C50A252,0.3,foco,"Por cada rango de Conf. Contraataque, valor de foco del equipo +<VALUE> %"
3689C677,ps10072_03,4C50A252,0.4,foco,"Por cada rango de Conf. Contraataque, valor de foco del equipo +<VALUE> %"
951CA2E9,ps10072_04,4C50A252,0.5,foco,"Por cada rango de Conf. Contraataque, valor de foco del equipo +<VALUE> %"
1F3D649B,ps10073,4C50A252,0.2,foco,"Por cada rango de Conf. Contraataque, valor de foco del equipo +<VALUE> %"
7F8F7421,ps10073_01,4C50A252,0.4,foco,"Por cada rango de Conf. Contraataque, valor de foco del equipo +<VALUE> %"
C5DE7DB8,ps10073_02,4C50A252,0.6,foco,"Por cada rango de Conf. Contraataque, valor de foco del equipo +<VALUE> %"
53EE7ACF,ps10073_03,4C50A252,0.8,foco,"Por cada rango de Conf. Contraataque, valor de foco del equipo +<VALUE> %"
F07B1E51,ps10073_04,4C50A252,1,foco,"Por cada rango de Conf. Contraataque, valor de foco del equipo +<VALUE> %"
BCA80005,ps10074,F725542D,2.5,pp,"Tras recuperar el balón sin una captura directa, durante los próximos 15 segundos PP aumenta +<VALUE> %"
C6B7A3BC,ps10074_01,F725542D,2.7,pp,"Tras recuperar el balón sin una captura directa, durante los próximos 15 segundos PP aumenta +<VALUE> %"
7CE6AA25,ps10074_02,F725542D,3,pp,"Tras recuperar el balón sin una captura directa, durante los próximos 15 segundos PP aumenta +<VALUE> %"
EAD6AD52,ps10074_03,F725542D,3.3,pp,"Tras recuperar el balón sin una captura directa, durante los próximos 15 segundos PP aumenta +<VALUE> %"
4943C9CC,ps10074_04,F725542D,3.5,pp,"Tras recuperar el balón sin una captura directa, durante los próximos 15 segundos PP aumenta +<VALUE> %"
2A980772,ps10075,F725542D,3,pp,"Tras recuperar el balón sin una captura directa, durante los próximos 15 segundos PP aumenta +<VALUE> %"
A3D01F04,ps10075_01,F725542D,3.5,pp,"Tras recuperar el balón sin una captura directa, durante los próximos 15 segundos PP aumenta +<VALUE> %"
1981169D,ps10075_02,F725542D,4,pp,"Tras recuperar el balón sin una captura directa, durante los próximos 15 segundos PP aumenta +<VALUE> %"
8FB111EA,ps10075_03,F725542D,4.5,pp,"Tras recuperar el balón sin una captura directa, durante los próximos 15 segundos PP aumenta +<VALUE> %"
2C247574,ps10075_04,F725542D,5,pp,"Tras recuperar el balón sin una captura directa, durante los próximos 15 segundos PP aumenta +<VALUE> %"
