# La imagen de cada cosa de la mochila.
# id_objeto = como esta en la partida (4 bytes tal cual).
# icono = ruta dentro de 200_icon o de recortes/laminas;
#         vacio = usa la de su familia.
# Lo genera herramientas/construir_iconos_mochila.py (NOTAS O-137).
categoria,id_objeto,icono
equipo-4-especial,AE3E3ECD,icon_item08/eq_sp0104401.png
equipo-4-especial,9954FCCC,icon_item08/eq_sp0104501.png
equipo-4-especial,C0EABACE,icon_item08/eq_sp0104601.png
equipo-4-especial,F78078CF,icon_item08/eq_sp0104701.png
equipo-4-especial,CAC724C4,icon_item08/eq_sp0104801.png
equipo-4-especial,FDADE6C5,icon_item08/eq_sp0104901.png
equipo-4-especial,17F18B72,icon_item08/eq_sp0105001.png
equipo-4-especial,209B4973,icon_item08/eq_sp0105101.png
equipo-4-especial,79250F71,icon_item08/eq_sp0105201.png
equipo-4-especial,4E4FCD70,icon_item08/eq_sp0105301.png
equipo-4-especial,CB598275,icon_item08/eq_sp0105401.png
equipo-4-especial,FC334074,icon_item08/eq_sp0105501.png
equipo-4-especial,A58D0676,icon_item08/eq_sp0105601.png
equipo-4-especial,92E7C477,icon_item08/eq_sp0105701.png
equipo-4-especial,AFA0987C,icon_item08/eq_sp0105801.png
equipo-4-especial,98CA5A7D,icon_item08/eq_sp0105901.png
equipo-4-especial,F95E3E60,icon_item08/eq_sp0106001.png
equipo-4-especial,CE34FC61,icon_item08/eq_sp0106101.png
equipo-4-especial,978ABA63,icon_item08/eq_sp0106201.png
equipo-4-especial,A0E07862,icon_item08/eq_sp0106301.png
equipo-4-especial,25F63767,icon_item08/eq_sp0106401.png
equipo-4-especial,129CF566,icon_item08/eq_sp0106501.png
equipo-4-especial,4B22B364,icon_item08/eq_sp0106601.png
equipo-4-especial,7C487165,icon_item08/eq_sp0106701.png
equipo-4-especial,410F2D6E,icon_item08/eq_sp0106801.png
equipo-4-especial,7665EF6F,icon_item08/eq_sp0106901.png
equipo-4-especial,9C3982D8,icon_item08/eq_sp0107001.png
equipo-4-especial,AB5340D9,icon_item08/eq_sp0107101.png
equipo-4-especial,F2ED06DB,icon_item08/eq_sp0107201.png
equipo-4-especial,C587C4DA,icon_item08/eq_sp0107301.png
equipo-4-especial,40918BDF,icon_item08/eq_sp0107401.png
equipo-4-especial,77FB49DE,icon_item08/eq_sp0107501.png
equipo-4-especial,2E450FDC,icon_item08/eq_sp0107601.png
equipo-4-especial,192FCDDD,icon_item08/eq_sp0107701.png
equipo-4-especial,246891D6,icon_item08/eq_sp0107801.png
equipo-4-especial,130253D7,icon_item08/eq_sp0107901.png
equipo-4-especial,CA29E180,icon_item08/eq_sp0108001.png
equipo-4-especial,FD432381,icon_item08/eq_sp0108101.png
equipo-4-especial,A4FD6583,icon_item08/eq_sp0108201.png
consumible,AC1E0F5F,icon_item02/btl_re000001.png
consumible,164F06C6,icon_item02/btl_re000002.png
consumible,807F01B1,icon_item02/btl_re000003.png
consumible,7F5FAA37,
consumible,1A969068,
consumible,4A7BF6CB,
consumible,1B2E5BEB,
consumible,F76F828C,
consumible,F50EEFA0,
consumible,9C0F2F0E,
consumible,620FEA26,icon_item10/tk_hr000001.png
consumible,D85EE3BF,icon_item10/tk_hr000002.png
consumible,4E6EE4C8,icon_item10/tk_hr000003.png
consumible,EDFB8056,icon_item10/tk_hr000004.png
consumible,7BCB8721,icon_item10/tk_hr000005.png
consumible,C19A8EB8,icon_item10/tk_hr000006.png
consumible,57AA89CF,icon_item10/tk_hr000007.png
consumible,C6B7365F,icon_item10/tk_hr000008.png
consumible,50873128,icon_item10/tk_hr000009.png
consumible,062BFE0D,icon_item10/tk_tr000001.png
consumible,BC7AF794,icon_item10/tk_tr000002.png
consumible,2A4AF0E3,icon_item10/tk_tr000003.png
consumible,89DF947D,icon_item10/tk_tr000004.png
consumible,1FEF930A,icon_item10/tk_tr000005.png
consumible,A5BE9A93,icon_item10/tk_tr000006.png
consumible,338E9DE4,icon_item10/tk_tr000007.png
consumible,D2154CC9,icon_item10/tr000001.png
consumible,68444550,icon_item10/tr000002.png
consumible,FE744227,icon_item10/tr000003.png
consumible,5DE126B9,icon_item10/tr000004.png
consumible,CBD121CE,icon_item10/tr000005.png
consumible,71802857,icon_item10/tr000006.png
consumible,E7B02F20,icon_item10/tr000007.png
consumible,2517EB64,icon_item10/tk_st000001.png
consumible,2BEAE262,icon_item10/tk_si000001.png
consumible,91BBEBFB,icon_item10/tk_si000002.png
consumible,078BEC8C,icon_item10/tk_si000003.png
consumible,A41E8812,icon_item10/tk_si000004.png
consumible,322E8F65,icon_item10/tk_si000005.png
consumible,887F86FC,icon_item10/tk_si000006.png
consumible,1E4F818B,icon_item10/tk_si000007.png
consumible,B5C0BCCD,icon_item10/tk_ki000001.png
consumible,0F91B554,icon_item10/tk_ki000002.png
consumible,99A1B223,icon_item10/tk_ki000003.png
consumible,3A34D6BD,icon_item10/tk_ki000004.png
consumible,AC04D1CA,icon_item10/tk_ki000005.png
consumible,4FE4022A,icon_item10/tk_vi000001.png
consumible,F5B50BB3,icon_item10/tk_vi000002.png
consumible,63850CC4,icon_item10/tk_vi000003.png
consumible,648FF4D0,icon_item10/tk_bb000001.png
consumible,DEDEFD49,icon_item10/tk_bb000002.png
consumible,48EEFA3E,icon_item10/tk_bb000003.png
consumible,BCBF817A,icon_item01/ex0001.png
consumible,06EE88E3,icon_item01/ex0002.png
consumible,90DE8F94,icon_item01/ex0003.png
consumible,63166002,icon_item01/abl_000001.png
consumible,A57BEC7D,icon_item01/ex0005.png
consumible,1F2AE5E4,icon_item01/ex0006.png
consumible,891AE293,icon_item01/ex0007.png
consumible,18075D03,icon_item01/ex0008.png
consumible,8E375A74,icon_item01/ex0009.png
consumible,FD8E9A63,icon_item01/ex0011.png
consumible,6BBE9D14,icon_item01/ex0010.png
consumible,FB29BF1A,icon_item10/tk_tnm000001.png
consumible,5B529B1C,
consumible,D7FC1B8D,
consumible,41CC1CFA,
consumible,E2597864,
consumible,773395F2,
consumible,559E2DBF,
consumible,D4A6F16C,
consumible,4296F61B,
consumible,D33977E9,
escudo,9ACA020B,01_icon_emblem/em020002.png
escudo,F0E1ABD5,01_icon_emblem/em010001.png
escudo,4AB0A24C,01_icon_emblem/em010002.png
escudo,DC80A53B,01_icon_emblem/em010003.png
escudo,7F15C1A5,01_icon_emblem/em010004.png
escudo,E925C6D2,01_icon_emblem/em010005.png
escudo,5374CF4B,01_icon_emblem/em010006.png
escudo,C544C83C,01_icon_emblem/em010007.png
escudo,545977AC,01_icon_emblem/em010008.png
escudo,C26970DB,01_icon_emblem/em010009.png
escudo,27E0B7BB,01_icon_emblem/em010010.png
escudo,B1D0B0CC,01_icon_emblem/em010011.png
escudo,0B81B955,01_icon_emblem/em010012.png
escudo,9DB1BE22,01_icon_emblem/em010013.png
escudo,3E24DABC,01_icon_emblem/em010014.png
escudo,E3C826B9,01_icon_emblem/em020031.png
escudo,59992F20,01_icon_emblem/em020032.png
escudo,CFA92857,01_icon_emblem/em020033.png
escudo,6C3C4CC9,01_icon_emblem/em020034.png
escudo,FA0C4BBE,01_icon_emblem/em020035.png
escudo,405D4227,01_icon_emblem/em020036.png
escudo,D66D4550,01_icon_emblem/em020037.png
escudo,4770FAC0,01_icon_emblem/em020038.png
escudo,D140FDB7,01_icon_emblem/em020039.png
escudo,B26E6081,01_icon_emblem/em020040.png
escudo,245E67F6,01_icon_emblem/em020041.png
escudo,9E0F6E6F,01_icon_emblem/em020042.png
escudo,ABAA0D86,01_icon_emblem/em020044.png
escudo,3D9A0AF1,01_icon_emblem/em020045.png
escudo,11FB041F,01_icon_emblem/em020047.png
escudo,80E6BB8F,01_icon_emblem/em020048.png
escudo,16D6BCF8,01_icon_emblem/em020049.png
escudo,C8471DB1,01_icon_emblem/em030015.png
escudo,753BACCF,01_icon_emblem/em030018.png
escudo,E30BABB8,01_icon_emblem/em030019.png
escudo,12D05D9D,01_icon_emblem/em030021.png
escudo,27753E74,01_icon_emblem/em030027.png
escudo,B66881E4,01_icon_emblem/em030028.png
escudo,20588693,01_icon_emblem/em030029.png
escudo,43761BA5,01_icon_emblem/em030050.png
escudo,D5461CD2,01_icon_emblem/em030051.png
escudo,6F17154B,01_icon_emblem/em030052.png
escudo,F927123C,01_icon_emblem/em030053.png
escudo,5AB276A2,01_icon_emblem/em030054.png
escudo,CC8271D5,01_icon_emblem/em030055.png
escudo,76D3784C,01_icon_emblem/em030056.png
escudo,E0E37F3B,01_icon_emblem/em030057.png
escudo,71FEC0AB,01_icon_emblem/em030058.png
escudo,E7CEC7DC,01_icon_emblem/em030059.png
escudo,8025368E,01_icon_emblem/em030060.png
escudo,161531F9,01_icon_emblem/em030061.png
escudo,AC443860,01_icon_emblem/em030062.png
escudo,3A743F17,01_icon_emblem/em030063.png
escudo,806E4B1D,01_icon_emblem/em040001.png
escudo,3A3F4284,01_icon_emblem/em040002.png
escudo,AC0F45F3,01_icon_emblem/em040003.png
escudo,0F9A216D,01_icon_emblem/em040004.png
escudo,99AA261A,01_icon_emblem/em040005.png
escudo,23FB2F83,01_icon_emblem/em040006.png
escudo,B5CB28F4,01_icon_emblem/em040007.png
escudo,24D69764,01_icon_emblem/em040008.png
escudo,576F5773,01_icon_emblem/em040010.png
escudo,C15F5004,01_icon_emblem/em040011.png
escudo,7B0E599D,01_icon_emblem/em040012.png
escudo,4EAB3A74,01_icon_emblem/em040014.png
escudo,D89B3D03,01_icon_emblem/em040015.png
escudo,62CA349A,01_icon_emblem/em040016.png
escudo,F4FA33ED,01_icon_emblem/em040017.png
escudo,65E78C7D,01_icon_emblem/em040018.png
escudo,F3D78B0A,01_icon_emblem/em040019.png
escudo,943C7A58,01_icon_emblem/em040020.png
escudo,020C7D2F,01_icon_emblem/em040021.png
escudo,B85D74B6,01_icon_emblem/em040022.png
escudo,2E6D73C1,01_icon_emblem/em040023.png
escudo,8DF8175F,01_icon_emblem/em040024.png
escudo,1BC81028,01_icon_emblem/em040025.png
escudo,A19919B1,01_icon_emblem/em040026.png
escudo,37A91EC6,01_icon_emblem/em040027.png
escudo,5E93AF23,01_icon_emblem/em050201.png
escudo,E4C2A6BA,01_icon_emblem/em050202.png
escudo,D167C553,01_icon_emblem/em050204.png
escudo,4757C224,01_icon_emblem/em050205.png
escudo,FD06CBBD,01_icon_emblem/em050206.png
escudo,6B36CCCA,01_icon_emblem/em050207.png
escudo,FA2B735A,01_icon_emblem/em050208.png
escudo,8992B34D,01_icon_emblem/em050210.png
escudo,1FA2B43A,01_icon_emblem/em050211.png
escudo,A5F3BDA3,01_icon_emblem/em050212.png
escudo,33C3BAD4,01_icon_emblem/em050213.png
escudo,9056DE4A,01_icon_emblem/em050214.png
escudo,0666D93D,01_icon_emblem/em050215.png
escudo,BC37D0A4,01_icon_emblem/em050216.png
escudo,2A07D7D3,01_icon_emblem/em050217.png
escudo,BB1A6843,01_icon_emblem/em050218.png
escudo,DCF19911,01_icon_emblem/em050221.png
escudo,27918B91,01_icon_emblem/em050232.png
escudo,B1A18CE6,01_icon_emblem/em050233.png
escudo,8404EF0F,01_icon_emblem/em050235.png
escudo,3E55E696,01_icon_emblem/em050236.png
escudo,A865E1E1,01_icon_emblem/em050237.png
escudo,39785E71,01_icon_emblem/em050238.png
escudo,AF485906,01_icon_emblem/em050239.png
escudo,5A56C347,01_icon_emblem/em050241.png
escudo,E007CADE,01_icon_emblem/em050242.png
escudo,7637CDA9,01_icon_emblem/em050243.png
escudo,D5A2A937,01_icon_emblem/em050244.png
escudo,4392AE40,01_icon_emblem/em050245.png
escudo,F9C3A7D9,01_icon_emblem/em050246.png
escudo,6FF3A0AE,01_icon_emblem/em050247.png
escudo,1B67D85E,01_icon_emblem/em050251.png
escudo,9ABB3E21,01_icon_emblem/em060220.png
escudo,B983CD65,01_icon_emblem/em060301.png
escudo,03D2C4FC,01_icon_emblem/em060302.png
escudo,95E2C38B,01_icon_emblem/em060303.png
escudo,3677A715,01_icon_emblem/em060304.png
escudo,A047A062,01_icon_emblem/em060305.png
escudo,1A16A9FB,01_icon_emblem/em060306.png
escudo,8C26AE8C,01_icon_emblem/em060307.png
escudo,1D3B111C,01_icon_emblem/em060308.png
escudo,8B0B166B,01_icon_emblem/em060309.png
escudo,6E82D10B,01_icon_emblem/em060310.png
escudo,F8B2D67C,01_icon_emblem/em060311.png
escudo,42E3DFE5,01_icon_emblem/em060312.png
escudo,D4D3D892,01_icon_emblem/em060313.png
escudo,7746BC0C,01_icon_emblem/em060314.png
escudo,E176BB7B,01_icon_emblem/em060315.png
escudo,5B27B2E2,01_icon_emblem/em060316.png
escudo,CD17B595,01_icon_emblem/em060317.png
escudo,5014EB5A,01_icon_emblem/em070001.png
escudo,EA45E2C3,01_icon_emblem/em070002.png
escudo,7C75E5B4,01_icon_emblem/em070003.png
escudo,DFE0812A,01_icon_emblem/em070004.png
escudo,49D0865D,01_icon_emblem/em070005.png
escudo,F3818FC4,01_icon_emblem/em070006.png
escudo,65B188B3,01_icon_emblem/em070007.png
escudo,F4AC3723,01_icon_emblem/em070008.png
escudo,629C3054,01_icon_emblem/em070009.png
escudo,8715F734,01_icon_emblem/em070010.png
escudo,1125F043,01_icon_emblem/em070011.png
escudo,AB74F9DA,01_icon_emblem/em070012.png
escudo,B2B094DD,01_icon_emblem/em070016.png
escudo,248093AA,01_icon_emblem/em070017.png
escudo,8183BBD8,01_icon_emblem/em080001.png
escudo,3BD2B241,01_icon_emblem/em080002.png
escudo,ADE2B536,01_icon_emblem/em080003.png
escudo,0E77D1A8,01_icon_emblem/em080004.png
escudo,9847D6DF,01_icon_emblem/em080005.png
escudo,2216DF46,01_icon_emblem/em080006.png
escudo,B426D831,01_icon_emblem/em080007.png
escudo,253B67A1,01_icon_emblem/em080008.png
escudo,B30B60D6,01_icon_emblem/em080009.png
escudo,5682A7B6,01_icon_emblem/em080010.png
escudo,C0B2A0C1,01_icon_emblem/em080011.png
escudo,7AE3A958,01_icon_emblem/em080012.png
escudo,ECD3AE2F,01_icon_emblem/em080013.png
escudo,4F46CAB1,01_icon_emblem/em080014.png
escudo,D976CDC6,01_icon_emblem/em080015.png
escudo,6327C45F,01_icon_emblem/em080016.png
escudo,5532F71E,01_icon_emblem/em110001.png
escudo,EF63FE87,01_icon_emblem/em110002.png
escudo,7953F9F0,01_icon_emblem/em110003.png
escudo,DAC69D6E,01_icon_emblem/em110004.png
escudo,4CF69A19,01_icon_emblem/em110005.png
escudo,F6A79380,01_icon_emblem/em110006.png
escudo,609794F7,01_icon_emblem/em110007.png
escudo,F18A2B67,01_icon_emblem/em110008.png
escudo,67BA2C10,01_icon_emblem/em110009.png
escudo,8233EB70,01_icon_emblem/em110010.png
escudo,1403EC07,01_icon_emblem/em110011.png
escudo,AE52E59E,01_icon_emblem/em110012.png
escudo,3862E2E9,01_icon_emblem/em110013.png
escudo,9BF78677,01_icon_emblem/em110014.png
escudo,0DC78100,01_icon_emblem/em110015.png
escudo,B7968899,01_icon_emblem/em110016.png
escudo,21A68FEE,01_icon_emblem/em110017.png
escudo,B0BB307E,01_icon_emblem/em110018.png
escudo,268B3709,01_icon_emblem/em110019.png
escudo,4160C65B,01_icon_emblem/em110020.png
escudo,D750C12C,01_icon_emblem/em110021.png
escudo,6D01C8B5,01_icon_emblem/em110022.png
escudo,FB31CFC2,01_icon_emblem/em110023.png
escudo,58A4AB5C,01_icon_emblem/em110024.png
escudo,CE94AC2B,01_icon_emblem/em110025.png
escudo,E5D81A22,01_icon_emblem/em110029.png
escudo,0051DD42,01_icon_emblem/em110030.png
escudo,9661DA35,01_icon_emblem/em110031.png
escudo,2C30D3AC,01_icon_emblem/em110032.png
escudo,30554BA6,01_icon_emblem/em111001.png
escudo,8A04423F,01_icon_emblem/em111002.png
escudo,1C344548,01_icon_emblem/em111003.png
escudo,BFA121D6,01_icon_emblem/em111004.png
escudo,299126A1,01_icon_emblem/em111005.png
escudo,93C02F38,01_icon_emblem/em111006.png
escudo,05F0284F,01_icon_emblem/em111007.png
escudo,94ED97DF,01_icon_emblem/em111008.png
escudo,02DD90A8,01_icon_emblem/em111009.png
escudo,E75457C8,01_icon_emblem/em111010.png
escudo,716450BF,01_icon_emblem/em111011.png
escudo,CB355926,01_icon_emblem/em111012.png
escudo,5D055E51,01_icon_emblem/em111013.png
escudo,FE903ACF,01_icon_emblem/em111014.png
escudo,68A03DB8,01_icon_emblem/em111015.png
escudo,D2F13421,01_icon_emblem/em111016.png
escudo,44C13356,01_icon_emblem/em111017.png
escudo,D5DC8CC6,01_icon_emblem/em111018.png
escudo,43EC8BB1,01_icon_emblem/em111019.png
escudo,24077AE3,01_icon_emblem/em111020.png
escudo,B2377D94,01_icon_emblem/em111021.png
escudo,0866740D,01_icon_emblem/em111022.png
escudo,9E56737A,01_icon_emblem/em111023.png
escudo,3DC317E4,01_icon_emblem/em111024.png
escudo,ABF31093,01_icon_emblem/em111025.png
escudo,11A2190A,01_icon_emblem/em111026.png
escudo,87921E7D,01_icon_emblem/em111027.png
escudo,168FA1ED,01_icon_emblem/em111028.png
escudo,80BFA69A,01_icon_emblem/em111029.png
escudo,653661FA,01_icon_emblem/em111030.png
escudo,F306668D,01_icon_emblem/em111031.png
escudo,49576F14,01_icon_emblem/em111032.png
escudo,DF676863,01_icon_emblem/em111033.png
escudo,7CF20CFD,01_icon_emblem/em111034.png
escudo,EAC20B8A,01_icon_emblem/em111035.png
escudo,50930213,01_icon_emblem/em111036.png
escudo,C6A30564,01_icon_emblem/em111037.png
escudo,8899C4CF,01_icon_emblem/em900001.png
escudo,32C8CD56,01_icon_emblem/em900002.png
escudo,A4F8CA21,01_icon_emblem/em900003.png
escudo,076DAEBF,01_icon_emblem/em900004.png
escudo,915DA9C8,01_icon_emblem/em900005.png
escudo,2B0CA051,01_icon_emblem/em900006.png
escudo,BD3CA726,01_icon_emblem/em900007.png
escudo,2C2118B6,01_icon_emblem/em900008.png
escudo,BA111FC1,01_icon_emblem/em900009.png
escudo,5F98D8A1,01_icon_emblem/em900010.png
escudo,C9A8DFD6,01_icon_emblem/em900011.png
escudo,73F9D64F,01_icon_emblem/em900012.png
escudo,E5C9D138,01_icon_emblem/em900013.png
escudo,465CB5A6,01_icon_emblem/em900014.png
escudo,D06CB2D1,01_icon_emblem/em900015.png
escudo,6A3DBB48,01_icon_emblem/em900016.png
escudo,FC0DBC3F,01_icon_emblem/em900017.png
escudo,6D1003AF,01_icon_emblem/em900018.png
escudo,FB2004D8,01_icon_emblem/em900019.png
escudo,9CCBF58A,01_icon_emblem/em900020.png
escudo,0AECA8F3,01_icon_emblem/em110001a.png
escudo,B0BDA16A,01_icon_emblem/em110001b.png
escudo,268DA61D,01_icon_emblem/em110001c.png
escudo,8B547AAF,
escudo,A3048683,01_icon_emblem/em070001a.png
escudo,19558F1A,01_icon_emblem/em070001b.png
escudo,76B6D072,01_icon_emblem/em080001a.png
escudo,CCE7D9EB,01_icon_emblem/em080001b.png
escudo,38B0A4F2,01_icon_emblem/em910001.png
escudo,82E1AD6B,01_icon_emblem/em910002.png
escudo,14D1AA1C,01_icon_emblem/em910003.png
escudo,B744CE82,01_icon_emblem/em910004.png
escudo,2174C9F5,01_icon_emblem/em910005.png
escudo,9B25C06C,01_icon_emblem/em910006.png
escudo,815AAF28,01_icon_emblem/em530591.png
escudo,4F9FDE41,01_icon_emblem/em530584.png
escudo,AFC911AA,01_icon_emblem/em520510.png
escudo,755E5186,01_icon_emblem/em520524.png
escudo,33EA6A33,01_icon_emblem/em510488.png
escudo,0E3C1CAA,01_icon_emblem/em530665.png
escudo,ABCFF0CF,01_icon_emblem/em530578.png
escudo,FAAA3BF6,01_icon_emblem/em520521.png
escudo,25E27351,01_icon_emblem/em530598.png
escudo,39F916DD,01_icon_emblem/em520511.png
escudo,D6CB3518,01_icon_emblem/em520523.png
escudo,EEF80AB3,01_icon_emblem/em520500.png
escudo,F73C67B4,01_icon_emblem/em520504.png
escudo,83A81F44,01_icon_emblem/em520512.png
escudo,FC0F3E0C,01_icon_emblem/em530613.png
escudo,CF0F581F,01_icon_emblem/em520527.png
escudo,C299045D,01_icon_emblem/em520502.png
escudo,0C5C7534,01_icon_emblem/em520517.png
escudo,203D7BDA,01_icon_emblem/em520515.png
escudo,C06BB431,01_icon_emblem/em530581.png
escudo,4D6D6E2D,01_icon_emblem/em520507.png
escudo,15981833,01_icon_emblem/em520513.png
escudo,A3D7F0F5,01_icon_emblem/em530609.png
escudo,B785C1B0,01_icon_emblem/em530628.png
escudo,EDD35331,01_icon_emblem/em530566.png
escudo,9AAFFBF0,01_icon_emblem/em551097.png
escudo,02D4F453,01_icon_emblem/em530026.png
escudo,7A3ABDA8,01_icon_emblem/em530582.png
escudo,808346C6,01_icon_emblem/em530574.png
escudo,3B997F43,01_icon_emblem/em530663.png
escudo,3173CBA7,01_icon_emblem/em541038.png
escudo,EE069284,01_icon_emblem/em541104.png
escudo,26C92E61,01_icon_emblem/em541057.png
escudo,783695F3,01_icon_emblem/em541105.png
escudo,910E7BBA,01_icon_emblem/em541071.png
escudo,B0F92916,01_icon_emblem/em541056.png
escudo,35B6A7C3,01_icon_emblem/em541078.png
escudo,073E7CCD,01_icon_emblem/em541070.png
escudo,6C9A3833,01_icon_emblem/em541089.png
escudo,460F67D4,01_icon_emblem/em541060.png
escudo,1914242C,01_icon_emblem/em551052.png
escudo,8F24235B,01_icon_emblem/em551053.png
escudo,F62607E9,01_icon_emblem/em551060.png
escudo,BA8140B2,01_icon_emblem/em551055.png
escudo,DA470907,01_icon_emblem/em551062.png
escudo,6016009E,01_icon_emblem/em551061.png
escudo,07FDF1CC,01_icon_emblem/em551058.png
escudo,C1768451,01_icon_emblem/em561323.png
escudo,23D2FBD6,01_icon_emblem/em561334.png
escudo,9415AE0D,01_icon_emblem/em561312.png
escudo,0225A97A,01_icon_emblem/em561313.png
escudo,57468326,01_icon_emblem/em561322.png
escudo,C825B477,01_icon_emblem/em561346.png
escudo,06E0C51E,01_icon_emblem/em561353.png
escudo,3780CA93,01_icon_emblem/em561315.png
escudo,B874A0E3,01_icon_emblem/em561310.png
escudo,8AFC7BED,01_icon_emblem/em561318.png
escudo,BCB1CC87,01_icon_emblem/em561350.png
escudo,9EAE4AA8,01_icon_emblem/em561339.png
escudo,0480AC80,01_icon_emblem/em571021.png
escudo,BED1A519,01_icon_emblem/em571022.png
escudo,CA45DDE9,01_icon_emblem/em571034.png
escudo,7014D470,01_icon_emblem/em571037.png
escudo,0DD39CA6,01_icon_emblem/em571044.png
escudo,AA83945C,01_icon_emblem/em571003.png
escudo,636B5DD2,01_icon_emblem/em571018.png
escudo,F55B5AA5,01_icon_emblem/em571019.png
escudo,B0AF2DD8,01_icon_emblem/em571049.png
escudo,1417F1A1,01_icon_emblem/em571040.png
escudo,21B29248,01_icon_emblem/em571046.png
escudo,5526EAB8,01_icon_emblem/em571050.png
escudo,5775CA30,01_icon_emblem/em581001.png
escudo,ED24C3A9,01_icon_emblem/em581002.png
escudo,E624D307,01_icon_emblem/em571036.png
escudo,C316EDCF,01_icon_emblem/em571051.png
escudo,9BE39BD1,01_icon_emblem/em571045.png
escudo,B782953F,01_icon_emblem/em571047.png
escudo,7B14C4DE,01_icon_emblem/em581003.png
escudo,D881A040,01_icon_emblem/em581004.png
escudo,E75CAA0D,01_icon_emblem/em591001.png
emblema-jugador,F412AEF6,
emblema-jugador,374183DD,
emblema-jugador,767098C4,
emblema-jugador,824977EE,
emblema-jugador,5F7FD858,
emblema-jugador,57F8FAC0,
emblema-jugador,1A865475,
emblema-jugador,25664FBC,
emblema-jugador,F5FB9404,
emblema-jugador,7E0E1EA8,
emblema-jugador,1E5DDED2,
emblema-jugador,1B38934F,
emblema-jugador,5FA520A1,
emblema-jugador,B00FE379,
emblema-jugador,CAEFD069,
emblema-jugador,488DE65B,
emblema-jugador,C3786CF7,
emblema-jugador,91AFEAB7,
emblema-jugador,F7F1B77C,
emblema-jugador,CF65D582,
emblema-jugador,09BCFD42,
emblema-jugador,EC9DF3ED,
emblema-jugador,533D96A4,
emblema-jugador,D15FA096,
emblema-jugador,5BB74F6C,
emblema-jugador,609238C1,
emblema-jugador,AE74BEEF,
emblema-jugador,1761F3A9,
emblema-jugador,79B577AA,
emblema-jugador,48F14DDF,
emblema-jugador,CB001FC4,
emblema-jugador,F43F342D,
emblema-jugador,B9804C7B,
emblema-jugador,C7514CAB,
emblema-jugador,87FEF103,
emblema-jugador,C6CFEA1A,
emblema-jugador,1A67E31D,
emblema-jugador,3368A381,
emblema-jugador,02E8BE06,
emblema-jugador,F4FEE2CE,
emblema-jugador,B5CFF9D7,
emblema-jugador,7702724D,
emblema-jugador,F560447F,
emblema-jugador,342A6E77,
emblema-jugador,D89CDC46,
emblema-jugador,B81EEACA,
emblema-jugador,35827C07,
emblema-jugador,866057B2,
emblema-jugador,29E75EDF,
emblema-jugador,CDA62A58,
emblema-jugador,2DC54944,
emblema-jugador,DA3B6407,
emblema-jugador,43427564,
emblema-jugador,CE7C4AE0,
emblema-jugador,1968492C,
emblema-jugador,DEFE0863,
emblema-jugador,002B41DC,
emblema-jugador,085332EF,
emblema-jugador,B0943302,
emblema-jugador,73C71E29,
emblema-jugador,32F60530,
emblema-jugador,36336954,
emblema-jugador,F92FF1D3,
emblema-jugador,B4515F66,
emblema-jugador,0A41C440,
emblema-jugador,C912E96B,
emblema-jugador,02CB1D88,
emblema-jugador,0E84A824,
emblema-jugador,3D2B0641,
emblema-jugador,BA68A47D,
emblema-jugador,793B8956,
emblema-jugador,742D4379,
emblema-jugador,E21D440E,
emblema-jugador,1E06EAA7,
emblema-jugador,0EDACA15,
emblema-jugador,1DAD2548,
emblema-jugador,5C9C3E51,
emblema-jugador,58595235,
emblema-jugador,9FCF137A,
emblema-jugador,01AAA415,
emblema-jugador,9718C53E,
emblema-jugador,2D49CCA7,
emblema-jugador,BB79CBD0,
emblema-jugador,18ECAF4E,
emblema-jugador,8EDCA839,
emblema-jugador,348DA1A0,
emblema-jugador,A2BDA6D7,
emblema-jugador,33A01947,
emblema-jugador,A5901E30,
emblema-jugador,4019D950,
emblema-jugador,D629DE27,
emblema-jugador,6C78D7BE,
emblema-jugador,FA48D0C9,
emblema-jugador,59DDB457,
emblema-jugador,CFEDB320,
emblema-jugador,75BCBAB9,
emblema-jugador,E38CBDCE,
emblema-jugador,7291025E,
emblema-jugador,E4A10529,
emblema-jugador,834AF47B,
emblema-jugador,157AF30C,
emblema-jugador,AF2BFA95,
emblema-jugador,391BFDE2,
emblema-jugador,9A8E997C,
emblema-jugador,0CBE9E0B,
emblema-jugador,B6EF9792,
emblema-jugador,20DF90E5,
emblema-jugador,B1C22F75,
emblema-jugador,27F22802,
emblema-jugador,C27BEF62,
formacion,D7BFD755,
formacion,6DEEDECC,
formacion,FBDED9BB,
formacion,A3CF4466,
formacion,199E4DFF,
formacion,8FAE4A88,
formacion,2C3B2E16,
formacion,BA0B2961,
formacion,005A20F8,
formacion,966A278F,
formacion,0777981F,
equipacion-equipo,A2E77B27,icon_item07/uni_u080101.png
equipacion-equipo,AAEC5E60,icon_item07/uni_u051501.png
equipacion-equipo,3F2631D7,icon_item07/uni_u021201.png
equipacion-equipo,D3856B2A,icon_item07/uni_u010101.png
equipacion-equipo,8A3B2D28,icon_item07/uni_u010201.png
equipacion-equipo,81881593,icon_item07/uni_u011001.png
equipacion-equipo,2ACE6DA7,icon_item07/uni_u070201.png
equipacion-equipo,1DA4AFA6,icon_item07/uni_u070301.png
equipacion-equipo,FF2ED1D6,icon_item07/uni_u045301.png
equipacion-equipo,7A389ED3,icon_item07/uni_u045401.png
equipacion-equipo,73702BA5,icon_item07/uni_u070101.png
equipacion-equipo,A30A8BE2,icon_item07/uni_u040101.png
