# El dibujo de cada pasiva, elegido por lo que dice su texto.
# NO viene de una tabla del juego: el juego no la tiene (NOTAS O-141).
# Los dibujos si son los suyos, de 200_icon/18_icon_abilearboard.
# Lo genera herramientas/construir_iconos_pasivas.py.
id,icono
769EC381,icon_abilearboard/icon_alb01_teambuff11_on.png
CCCFCA18,icon_abilearboard/icon_alb01_teambuff11_on.png
5AFFCD6F,icon_abilearboard/icon_alb01_teambuff11_on.png
F96AA9F1,icon_abilearboard/icon_alb01_teambuff11_on.png
6BA91C6B,icon_abilearboard/icon_alb01_teambuff11_on.png
13F97F39,icon_abilearboard/icon_alb01_teambuff11_on.png
A9A876A0,icon_abilearboard/icon_alb01_teambuff11_on.png
3F9871D7,icon_abilearboard/icon_alb01_teambuff11_on.png
9C0D1549,icon_abilearboard/icon_alb01_teambuff11_on.png
D1F815F2,icon_abilearboard/icon_alb01_teambuff01_on.png
FD56CA2B,icon_abilearboard/icon_alb01_teambuff01_on.png
4707C3B2,icon_abilearboard/icon_alb01_teambuff01_on.png
D137C4C5,icon_abilearboard/icon_alb01_teambuff01_on.png
72A2A05B,icon_abilearboard/icon_alb01_teambuff01_on.png
47C81285,icon_abilearboard/icon_alb01_teambuff01_on.png
98317693,icon_abilearboard/icon_alb01_teambuff01_on.png
22607F0A,icon_abilearboard/icon_alb01_teambuff01_on.png
B450787D,icon_abilearboard/icon_alb01_teambuff01_on.png
17C51CE3,icon_abilearboard/icon_alb01_teambuff01_on.png
D6D5AD15,icon_abilearboard/icon_alb01_teambuff01_on.png
CE2115CB,icon_abilearboard/icon_alb01_teambuff01_on.png
74701C52,icon_abilearboard/icon_alb01_teambuff01_on.png
E2401B25,icon_abilearboard/icon_alb01_teambuff01_on.png
41D57FBB,icon_abilearboard/icon_alb01_teambuff01_on.png
40E5AA62,icon_abilearboard/icon_alb01_teambuff01_on.png
AB46A973,icon_abilearboard/icon_alb01_teambuff01_on.png
1117A0EA,icon_abilearboard/icon_alb01_teambuff01_on.png
8727A79D,icon_abilearboard/icon_alb01_teambuff01_on.png
24B2C303,icon_abilearboard/icon_alb01_teambuff01_on.png
A56C6D02,icon_abilearboard/icon_alb01_teambuff11_on.png
9120C133,icon_abilearboard/icon_alb01_teambuff11_on.png
2B71C8AA,icon_abilearboard/icon_alb01_teambuff11_on.png
BD41CFDD,icon_abilearboard/icon_alb01_teambuff11_on.png
1ED4AB43,icon_abilearboard/icon_alb01_teambuff11_on.png
335C6A75,icon_abilearboard/icon_alb01_teambuff11_on.png
F4477D8B,icon_abilearboard/icon_alb01_teambuff11_on.png
4E167412,icon_abilearboard/icon_alb01_teambuff11_on.png
D8267365,icon_abilearboard/icon_alb01_teambuff11_on.png
7BB317FB,icon_abilearboard/icon_alb01_teambuff11_on.png
890D63EC,icon_abilearboard/icon_alb01_teambuff11_on.png
1AE8C899,icon_abilearboard/icon_alb01_teambuff11_on.png
A0B9C100,icon_abilearboard/icon_alb01_teambuff11_on.png
3689C677,icon_abilearboard/icon_alb01_teambuff11_on.png
951CA2E9,icon_abilearboard/icon_alb01_teambuff11_on.png
1F3D649B,icon_abilearboard/icon_alb01_teambuff11_on.png
7F8F7421,icon_abilearboard/icon_alb01_teambuff11_on.png
C5DE7DB8,icon_abilearboard/icon_alb01_teambuff11_on.png
53EE7ACF,icon_abilearboard/icon_alb01_teambuff11_on.png
F07B1E51,icon_abilearboard/icon_alb01_teambuff11_on.png
BCA80005,icon_abilearboard/icon_alb01_teambuff14_on.png
C6B7A3BC,icon_abilearboard/icon_alb01_teambuff14_on.png
7CE6AA25,icon_abilearboard/icon_alb01_teambuff14_on.png
EAD6AD52,icon_abilearboard/icon_alb01_teambuff14_on.png
4943C9CC,icon_abilearboard/icon_alb01_teambuff14_on.png
2A980772,icon_abilearboard/icon_alb01_teambuff14_on.png
A3D01F04,icon_abilearboard/icon_alb01_teambuff14_on.png
1981169D,icon_abilearboard/icon_alb01_teambuff14_on.png
8FB111EA,icon_abilearboard/icon_alb01_teambuff14_on.png
2C247574,icon_abilearboard/icon_alb01_teambuff14_on.png
90C90EEB,icon_abilearboard/icon_alb01_teambuff36_on.png
4D7FAA16,icon_abilearboard/icon_alb01_teambuff36_on.png
F72EA38F,icon_abilearboard/icon_alb01_teambuff36_on.png
611EA4F8,icon_abilearboard/icon_alb01_teambuff36_on.png
C28BC066,icon_abilearboard/icon_alb01_teambuff36_on.png
06F9099C,icon_abilearboard/icon_alb01_teambuff36_on.png
281816AE,icon_abilearboard/icon_alb01_teambuff36_on.png
92491F37,icon_abilearboard/icon_alb01_teambuff36_on.png
04791840,icon_abilearboard/icon_alb01_teambuff36_on.png
A7EC7CDE,icon_abilearboard/icon_alb01_teambuff36_on.png
97E4B60C,icon_abilearboard/icon_alb01_teambuff38_on.png
7E0875F6,icon_abilearboard/icon_alb01_teambuff38_on.png
C4597C6F,icon_abilearboard/icon_alb01_teambuff38_on.png
52697B18,icon_abilearboard/icon_alb01_teambuff38_on.png
F1FC1F86,icon_abilearboard/icon_alb01_teambuff38_on.png
01D4B17B,icon_abilearboard/icon_alb01_teambuff38_on.png
1B6FC94E,icon_abilearboard/icon_alb01_teambuff38_on.png
A13EC0D7,icon_abilearboard/icon_alb01_teambuff38_on.png
370EC7A0,icon_abilearboard/icon_alb01_teambuff38_on.png
949BA33E,icon_abilearboard/icon_alb01_teambuff38_on.png
6A70F585,icon_abilearboard/icon_alb01_teambuff12_on.png
40B791B1,icon_abilearboard/icon_alb01_teambuff12_on.png
FAE69828,icon_abilearboard/icon_alb01_teambuff12_on.png
6CD69F5F,icon_abilearboard/icon_alb01_teambuff12_on.png
CF43FBC1,icon_abilearboard/icon_alb01_teambuff12_on.png
FC40F2F2,icon_abilearboard/icon_alb01_teambuff12_on.png
25D02D09,icon_abilearboard/icon_alb01_teambuff12_on.png
9F812490,icon_abilearboard/icon_alb01_teambuff12_on.png
09B123E7,icon_abilearboard/icon_alb01_teambuff12_on.png
AA244779,icon_abilearboard/icon_alb01_teambuff12_on.png
4611FB6B,icon_abilearboard/icon_alb01_teambuff01_on.png
CB7F981B,icon_abilearboard/icon_alb01_teambuff01_on.png
712E9182,icon_abilearboard/icon_alb01_teambuff01_on.png
E71E96F5,icon_abilearboard/icon_alb01_teambuff01_on.png
448BF26B,icon_abilearboard/icon_alb01_teambuff01_on.png
D021FC1C,icon_abilearboard/icon_alb01_teambuff01_on.png
AE1824A3,icon_abilearboard/icon_alb01_teambuff01_on.png
14492D3A,icon_abilearboard/icon_alb01_teambuff01_on.png
82792A4D,icon_abilearboard/icon_alb01_teambuff01_on.png
21EC4ED3,icon_abilearboard/icon_alb01_teambuff01_on.png
73B49882,icon_abilearboard/icon_alb01_teambuff38_on.png
1720F33E,icon_abilearboard/icon_alb01_teambuff38_on.png
AD71FAA7,icon_abilearboard/icon_alb01_teambuff38_on.png
3B41FDD0,icon_abilearboard/icon_alb01_teambuff38_on.png
98D4994E,icon_abilearboard/icon_alb01_teambuff38_on.png
E5849FF5,icon_abilearboard/icon_alb01_teambuff29_on.png
72474F86,icon_abilearboard/icon_alb01_teambuff29_on.png
C816461F,icon_abilearboard/icon_alb01_teambuff29_on.png
5E264168,icon_abilearboard/icon_alb01_teambuff29_on.png
FDB325F6,icon_abilearboard/icon_alb01_teambuff29_on.png
5FD5966C,icon_abilearboard/icon_alb01_teambuff29_on.png
9CE8FA94,icon_abilearboard/icon_alb01_teambuff29_on.png
26B9F30D,icon_abilearboard/icon_alb01_teambuff29_on.png
B089F47A,icon_abilearboard/icon_alb01_teambuff29_on.png
131C90E4,icon_abilearboard/icon_alb01_teambuff29_on.png
C9E5911B,icon_abilearboard/icon_alb01_teambuff29_on.png
F98F462C,icon_abilearboard/icon_alb01_teambuff29_on.png
43DE4FB5,icon_abilearboard/icon_alb01_teambuff29_on.png
D5EE48C2,icon_abilearboard/icon_alb01_teambuff29_on.png
767B2C5C,icon_abilearboard/icon_alb01_teambuff29_on.png
58F82E8B,icon_abilearboard/icon_alb01_teambuff29_on.png
AF9F2574,icon_abilearboard/icon_alb01_teambuff29_on.png
15CE2CED,icon_abilearboard/icon_alb01_teambuff29_on.png
83FE2B9A,icon_abilearboard/icon_alb01_teambuff29_on.png
206B4F04,icon_abilearboard/icon_alb01_teambuff29_on.png
CEC829FC,icon_abilearboard/icon_alb01_teambuff15_on.png
CAF899CC,icon_abilearboard/icon_alb01_teambuff15_on.png
70A99055,icon_abilearboard/icon_alb01_teambuff15_on.png
E6999722,icon_abilearboard/icon_alb01_teambuff15_on.png
450CF3BC,icon_abilearboard/icon_alb01_teambuff15_on.png
2B41EE9C,icon_abilearboard/icon_alb01_teambuff15_on.png
F09EF18C,icon_abilearboard/icon_alb01_teambuff15_on.png
4ACFF815,icon_abilearboard/icon_alb01_teambuff15_on.png
DCFFFF62,icon_abilearboard/icon_alb01_teambuff15_on.png
7F6A9BFC,icon_abilearboard/icon_alb01_teambuff15_on.png
BD71E9EB,icon_abilearboard/icon_alb01_teambuff30_on.png
95F94D34,icon_abilearboard/icon_alb01_teambuff30_on.png
2FA844AD,icon_abilearboard/icon_alb01_teambuff30_on.png
B99843DA,icon_abilearboard/icon_alb01_teambuff30_on.png
1A0D2744,icon_abilearboard/icon_alb01_teambuff30_on.png
0720E072,icon_abilearboard/icon_alb01_teambuff30_on.png
7B56F826,icon_abilearboard/icon_alb01_teambuff30_on.png
C107F1BF,icon_abilearboard/icon_alb01_teambuff30_on.png
5737F6C8,icon_abilearboard/icon_alb01_teambuff30_on.png
F4A29256,icon_abilearboard/icon_alb01_teambuff30_on.png
9110E705,icon_abilearboard/icon_alb01_teambuff38_on.png
1E31449E,icon_abilearboard/icon_alb01_teambuff38_on.png
A4604D07,icon_abilearboard/icon_alb01_teambuff38_on.png
32504A70,icon_abilearboard/icon_alb01_teambuff38_on.png
91C52EEE,icon_abilearboard/icon_alb01_teambuff38_on.png
3285839B,icon_abilearboard/icon_alb01_teambuff38_on.png
A7099303,icon_abilearboard/icon_alb01_teambuff38_on.png
1D589A9A,icon_abilearboard/icon_alb01_teambuff38_on.png
8B689DED,icon_abilearboard/icon_alb01_teambuff38_on.png
28FDF973,icon_abilearboard/icon_alb01_teambuff38_on.png
A4B584EC,icon_abilearboard/icon_alb01_teambuff38_on.png
C26E2FBB,icon_abilearboard/icon_alb01_teambuff38_on.png
783F2622,icon_abilearboard/icon_alb01_teambuff38_on.png
EE0F2155,icon_abilearboard/icon_alb01_teambuff38_on.png
4D9A45CB,icon_abilearboard/icon_alb01_teambuff38_on.png
1EE48D75,icon_abilearboard/icon_alb01_teambuff38_on.png
2CC19AA9,icon_abilearboard/icon_alb01_teambuff38_on.png
96909330,icon_abilearboard/icon_alb01_teambuff38_on.png
00A09447,icon_abilearboard/icon_alb01_teambuff38_on.png
A335F0D9,icon_abilearboard/icon_alb01_teambuff38_on.png
88D48A02,icon_abilearboard/icon_alb01_teambuff13_on.png
49A62611,icon_abilearboard/icon_alb01_teambuff13_on.png
F3F72F88,icon_abilearboard/icon_alb01_teambuff13_on.png
65C728FF,icon_abilearboard/icon_alb01_teambuff13_on.png
C6524C61,icon_abilearboard/icon_alb01_teambuff13_on.png
19C93592,icon_abilearboard/icon_alb01_teambuff13_on.png
1FB64549,icon_abilearboard/icon_alb01_teambuff13_on.png
A5E74CD0,icon_abilearboard/icon_alb01_teambuff13_on.png
33D74BA7,icon_abilearboard/icon_alb01_teambuff13_on.png
90422F39,icon_abilearboard/icon_alb01_teambuff13_on.png
8FF932E5,icon_abilearboard/icon_alb01_teambuff30_on.png
7AD1F9F1,icon_abilearboard/icon_alb01_teambuff30_on.png
C080F068,icon_abilearboard/icon_alb01_teambuff30_on.png
56B0F71F,icon_abilearboard/icon_alb01_teambuff30_on.png
F5259381,icon_abilearboard/icon_alb01_teambuff30_on.png
5590EE4C,icon_abilearboard/icon_alb01_teambuff30_on.png
242FBD4A,icon_abilearboard/icon_alb01_teambuff30_on.png
9E7EB4D3,icon_abilearboard/icon_alb01_teambuff30_on.png
084EB3A4,icon_abilearboard/icon_alb01_teambuff30_on.png
ABDBD73A,icon_abilearboard/icon_alb01_teambuff30_on.png
C3A0E93B,icon_abilearboard/icon_alb01_teambuff19_on.png
414801F2,icon_abilearboard/icon_alb01_teambuff19_on.png
FB19086B,icon_abilearboard/icon_alb01_teambuff19_on.png
6D290F1C,icon_abilearboard/icon_alb01_teambuff19_on.png
CEBC6B82,icon_abilearboard/icon_alb01_teambuff19_on.png
79F1E0A2,icon_abilearboard/icon_alb01_teambuff19_on.png
AFE7B4E0,icon_abilearboard/icon_alb01_teambuff19_on.png
15B6BD79,icon_abilearboard/icon_alb01_teambuff19_on.png
8386BA0E,icon_abilearboard/icon_alb01_teambuff19_on.png
2013DE90,icon_abilearboard/icon_alb01_teambuff19_on.png
EFC1E7D5,icon_abilearboard/icon_alb01_teambuff20_on.png
CA800858,icon_abilearboard/icon_alb01_teambuff20_on.png
70D101C1,icon_abilearboard/icon_alb01_teambuff20_on.png
E6E106B6,icon_abilearboard/icon_alb01_teambuff20_on.png
45746228,icon_abilearboard/icon_alb01_teambuff20_on.png
4C54834B,icon_abilearboard/icon_alb01_teambuff20_on.png
73B8DFC5,icon_abilearboard/icon_alb01_teambuff20_on.png
C9E9D65C,icon_abilearboard/icon_alb01_teambuff20_on.png
5FD9D12B,icon_abilearboard/icon_alb01_teambuff20_on.png
FC4CB5B5,icon_abilearboard/icon_alb01_teambuff20_on.png
DA64843C,icon_abilearboard/icon_alb01_teambuff40_on.png
16DF637D,icon_abilearboard/icon_alb01_teambuff40_on.png
AC8E6AE4,icon_abilearboard/icon_alb01_teambuff40_on.png
3ABE6D93,icon_abilearboard/icon_alb01_teambuff40_on.png
992B090D,icon_abilearboard/icon_alb01_teambuff40_on.png
60358DA5,icon_abilearboard/icon_alb01_teambuff40_on.png
F870D66F,icon_abilearboard/icon_alb01_teambuff40_on.png
4221DFF6,icon_abilearboard/icon_alb01_teambuff40_on.png
D411D881,icon_abilearboard/icon_alb01_teambuff40_on.png
7784BC1F,icon_abilearboard/icon_alb01_teambuff40_on.png
F6058AD2,icon_abilearboard/icon_alb01_teambuff19_on.png
9D176AD7,icon_abilearboard/icon_alb01_teambuff19_on.png
2746634E,icon_abilearboard/icon_alb01_teambuff19_on.png
B1766439,icon_abilearboard/icon_alb01_teambuff19_on.png
12E300A7,icon_abilearboard/icon_alb01_teambuff19_on.png
67183542,icon_abilearboard/icon_alb01_teambuff19_on.png
CB07098F,icon_abilearboard/icon_alb01_teambuff19_on.png
71560016,icon_abilearboard/icon_alb01_teambuff19_on.png
E7660761,icon_abilearboard/icon_alb01_teambuff19_on.png
44F363FF,icon_abilearboard/icon_alb01_teambuff19_on.png
F1283235,icon_abilearboard/icon_alb01_teambuff20_on.png
AE60B537,icon_abilearboard/icon_alb01_teambuff20_on.png
1431BCAE,icon_abilearboard/icon_alb01_teambuff20_on.png
8201BBD9,icon_abilearboard/icon_alb01_teambuff20_on.png
2194DF47,icon_abilearboard/icon_alb01_teambuff20_on.png
14A1F555,icon_abilearboard/icon_alb01_teambuff20_on.png
9406DD77,icon_abilearboard/icon_alb01_teambuff20_on.png
2E57D4EE,icon_abilearboard/icon_alb01_teambuff20_on.png
B867D399,icon_abilearboard/icon_alb01_teambuff20_on.png
1BF2B707,icon_abilearboard/icon_alb01_teambuff20_on.png
38C0FBBB,icon_abilearboard/icon_alb01_teambuff14_on.png
1FCED4DD,icon_abilearboard/icon_alb01_teambuff14_on.png
A59FDD44,icon_abilearboard/icon_alb01_teambuff14_on.png
33AFDA33,icon_abilearboard/icon_alb01_teambuff14_on.png
903ABEAD,icon_abilearboard/icon_alb01_teambuff14_on.png
AEF0FCCC,icon_abilearboard/icon_alb01_teambuff03_on.png
7AA96865,icon_abilearboard/icon_alb01_teambuff03_on.png
C0F861FC,icon_abilearboard/icon_alb01_teambuff03_on.png
56C8668B,icon_abilearboard/icon_alb01_teambuff03_on.png
F55D0215,icon_abilearboard/icon_alb01_teambuff03_on.png
26292E5B,icon_abilearboard/icon_alb01_parameter03_on.png
7B2E69B2,icon_abilearboard/icon_alb01_parameter03_on.png
C17F602B,icon_abilearboard/icon_alb01_parameter03_on.png
574F675C,icon_abilearboard/icon_alb01_parameter03_on.png
F4DA03C2,icon_abilearboard/icon_alb01_parameter03_on.png
B019292C,icon_abilearboard/icon_alb01_teambuff38_on.png
1E49D50A,icon_abilearboard/icon_alb01_teambuff38_on.png
A418DC93,icon_abilearboard/icon_alb01_teambuff38_on.png
3228DBE4,icon_abilearboard/icon_alb01_teambuff38_on.png
91BDBF7A,icon_abilearboard/icon_alb01_teambuff38_on.png
7467BCE0,icon_abilearboard/icon_alb01_teambuff15_on.png
FD44AAAD,icon_abilearboard/icon_alb01_teambuff15_on.png
4715A334,icon_abilearboard/icon_alb01_teambuff15_on.png
D125A443,icon_abilearboard/icon_alb01_teambuff15_on.png
72B0C0DD,icon_abilearboard/icon_alb01_teambuff15_on.png
1AF12A5C,icon_abilearboard/icon_alb01_teambuff01_on.png
2801F46B,icon_abilearboard/icon_alb01_teambuff13_on.png
90BE2221,icon_abilearboard/icon_alb01_teambuff13_on.png
BBF29428,icon_abilearboard/icon_alb01_teambuff13_on.png
F5D99E99,icon_abilearboard/icon_alb01_teambuff01_on.png
FD4F28EE,icon_abilearboard/icon_alb01_teambuff01_on.png
13E09DFC,icon_abilearboard/icon_alb01_teambuff11_on.png
2097421C,icon_abilearboard/icon_alb01_teambuff13_on.png
F9235A84,icon_abilearboard/icon_alb01_teambuff01_on.png
D542546A,icon_abilearboard/icon_alb01_teambuff11_on.png
CC86396D,icon_abilearboard/icon_alb01_teambuff13_on.png
CBAB818A,icon_abilearboard/icon_alb01_teambuff01_on.png
B812419D,icon_abilearboard/icon_alb01_teambuff11_on.png
94734F73,icon_abilearboard/icon_alb01_teambuff13_on.png
A1D62C9A,icon_abilearboard/icon_alb01_teambuff11_on.png
16D4E13E,icon_abilearboard/icon_alb01_teambuff11_on.png
8A9A9A93,icon_abilearboard/icon_alb01_teambuff01_on.png
1CAA9DE4,icon_abilearboard/icon_alb01_teambuff01_on.png
E9B407A5,icon_abilearboard/icon_alb01_teambuff11_on.png
E8A7749E,icon_abilearboard/icon_alb01_teambuff11_on.png
357F1E6C,icon_abilearboard/icon_alb01_teambuff11_on.png
84E41252,icon_abilearboard/icon_alb01_teambuff03_on.png
B14171BB,icon_abilearboard/icon_alb01_teambuff03_on.png
47B73F79,icon_abilearboard/icon_alb01_teambuff12_on.png
A7FC640E,icon_abilearboard/icon_alb01_teambuff12_on.png
72125C90,icon_abilearboard/icon_alb01_teambuff11_on.png
7BA30F2B,icon_abilearboard/icon_alb01_teambuff11_on.png
CF6EEDEE,icon_abilearboard/icon_alb01_teambuff01_on.png
595EEA99,icon_abilearboard/icon_alb01_teambuff01_on.png
186FF180,icon_abilearboard/icon_alb01_teambuff38_on.png
C99ABCE7,icon_abilearboard/icon_alb01_teambuff01_on.png
FC3FDF0E,icon_abilearboard/icon_alb01_teambuff29_on.png
41436E70,icon_abilearboard/icon_alb01_teambuff29_on.png
32FAAE67,icon_abilearboard/icon_alb01_teambuff15_on.png
9642721E,icon_abilearboard/icon_alb01_teambuff30_on.png
4C2BAEB7,icon_abilearboard/icon_alb01_teambuff30_on.png
DA1BA9C0,icon_abilearboard/icon_alb01_teambuff38_on.png
604AA059,icon_abilearboard/icon_alb01_teambuff30_on.png
F67AA72E,icon_abilearboard/icon_alb01_teambuff12_on.png
55EFC3B0,icon_abilearboard/icon_alb01_teambuff03_on.png
C3DFC4C7,icon_abilearboard/icon_alb01_teambuff03_on.png
798ECD5E,icon_abilearboard/icon_alb01_teambuff11_on.png
EFBECA29,icon_abilearboard/icon_alb01_teambuff15_on.png
24B08B7D,icon_abilearboard/icon_alb01_parameter01_on.png
9EE182E4,icon_abilearboard/icon_alb01_parameter01_on.png
08D18593,icon_abilearboard/icon_alb01_parameter01_on.png
AB44E10D,icon_abilearboard/icon_alb01_parameter01_on.png
3D74E67A,icon_abilearboard/icon_alb01_parameter01_on.png
8725EFE3,icon_abilearboard/icon_alb01_parameter01_on.png
1115E894,icon_abilearboard/icon_alb01_parameter01_on.png
80085704,icon_abilearboard/icon_alb01_parameter01_on.png
16385073,icon_abilearboard/icon_alb01_parameter01_on.png
F3B19713,icon_abilearboard/icon_alb01_parameter01_on.png
13DA497C,icon_abilearboard/icon_alb01_parameter02_on.png
A98B40E5,icon_abilearboard/icon_alb01_parameter02_on.png
3FBB4792,icon_abilearboard/icon_alb01_parameter02_on.png
9C2E230C,icon_abilearboard/icon_alb01_parameter02_on.png
0A1E247B,icon_abilearboard/icon_alb01_parameter02_on.png
B04F2DE2,icon_abilearboard/icon_alb01_parameter02_on.png
267F2A95,icon_abilearboard/icon_alb01_parameter02_on.png
B7629505,icon_abilearboard/icon_alb01_parameter02_on.png
21529272,icon_abilearboard/icon_alb01_parameter02_on.png
C4DB5512,icon_abilearboard/icon_alb01_parameter02_on.png
4A640F7E,icon_abilearboard/icon_alb01_parameter03_on.png
F03506E7,icon_abilearboard/icon_alb01_parameter03_on.png
66050190,icon_abilearboard/icon_alb01_parameter03_on.png
C590650E,icon_abilearboard/icon_alb01_parameter03_on.png
53A06279,icon_abilearboard/icon_alb01_parameter03_on.png
E9F16BE0,icon_abilearboard/icon_alb01_parameter03_on.png
7FC16C97,icon_abilearboard/icon_alb01_parameter03_on.png
EEDCD307,icon_abilearboard/icon_alb01_parameter03_on.png
78ECD470,icon_abilearboard/icon_alb01_parameter03_on.png
9D651310,icon_abilearboard/icon_alb01_parameter03_on.png
7D0ECD7F,icon_abilearboard/icon_alb01_parameter05_on.png
C75FC4E6,icon_abilearboard/icon_alb01_parameter05_on.png
516FC391,icon_abilearboard/icon_alb01_parameter05_on.png
F2FAA70F,icon_abilearboard/icon_alb01_parameter05_on.png
64CAA078,icon_abilearboard/icon_alb01_parameter05_on.png
DE9BA9E1,icon_abilearboard/icon_alb01_parameter05_on.png
48ABAE96,icon_abilearboard/icon_alb01_parameter05_on.png
D9B61106,icon_abilearboard/icon_alb01_parameter05_on.png
4F861671,icon_abilearboard/icon_alb01_parameter05_on.png
AA0FD111,icon_abilearboard/icon_alb01_parameter05_on.png
F818827A,icon_abilearboard/icon_alb01_parameter06_on.png
42498BE3,icon_abilearboard/icon_alb01_parameter06_on.png
D4798C94,icon_abilearboard/icon_alb01_parameter06_on.png
77ECE80A,icon_abilearboard/icon_alb01_parameter06_on.png
E1DCEF7D,icon_abilearboard/icon_alb01_parameter06_on.png
5B8DE6E4,icon_abilearboard/icon_alb01_parameter06_on.png
CDBDE193,icon_abilearboard/icon_alb01_parameter06_on.png
5CA05E03,icon_abilearboard/icon_alb01_parameter06_on.png
CA905974,icon_abilearboard/icon_alb01_parameter06_on.png
2F199E14,icon_abilearboard/icon_alb01_parameter06_on.png
CF72407B,icon_abilearboard/icon_alb01_parameter04_on.png
752349E2,icon_abilearboard/icon_alb01_parameter04_on.png
E3134E95,icon_abilearboard/icon_alb01_parameter04_on.png
40862A0B,icon_abilearboard/icon_alb01_parameter04_on.png
D6B62D7C,icon_abilearboard/icon_alb01_parameter04_on.png
6CE724E5,icon_abilearboard/icon_alb01_parameter04_on.png
FAD72392,icon_abilearboard/icon_alb01_parameter04_on.png
6BCA9C02,icon_abilearboard/icon_alb01_parameter04_on.png
FDFA9B75,icon_abilearboard/icon_alb01_parameter04_on.png
18735C15,icon_abilearboard/icon_alb01_parameter04_on.png
96CC0679,icon_abilearboard/icon_alb01_parameter07_on.png
2C9D0FE0,icon_abilearboard/icon_alb01_parameter07_on.png
BAAD0897,icon_abilearboard/icon_alb01_parameter07_on.png
19386C09,icon_abilearboard/icon_alb01_parameter07_on.png
8F086B7E,icon_abilearboard/icon_alb01_parameter07_on.png
355962E7,icon_abilearboard/icon_alb01_parameter07_on.png
A3696590,icon_abilearboard/icon_alb01_parameter07_on.png
3274DA00,icon_abilearboard/icon_alb01_parameter07_on.png
A444DD77,icon_abilearboard/icon_alb01_parameter07_on.png
41CD1A17,icon_abilearboard/icon_alb01_parameter07_on.png
897F8B89,icon_abilearboard/icon_alb01_teambuff01_on.png
4199102A,icon_abilearboard/icon_alb01_teambuff01_on.png
FBC819B3,icon_abilearboard/icon_alb01_teambuff01_on.png
6DF81EC4,icon_abilearboard/icon_alb01_teambuff01_on.png
CE6D7A5A,icon_abilearboard/icon_alb01_teambuff01_on.png
332E8210,icon_abilearboard/icon_alb01_teambuff11_on.png
AF36A538,icon_abilearboard/icon_alb01_teambuff11_on.png
1567ACA1,icon_abilearboard/icon_alb01_teambuff11_on.png
8357ABD6,icon_abilearboard/icon_alb01_teambuff11_on.png
20C2CF48,icon_abilearboard/icon_alb01_teambuff11_on.png
A51E8567,icon_abilearboard/icon_alb01_teambuff12_on.png
CA511980,icon_abilearboard/icon_alb01_teambuff12_on.png
70001019,icon_abilearboard/icon_alb01_teambuff12_on.png
E630176E,icon_abilearboard/icon_alb01_teambuff12_on.png
45A573F0,icon_abilearboard/icon_alb01_teambuff12_on.png
068BE1F9,icon_abilearboard/icon_alb01_teambuff13_on.png
7369CE1D,icon_abilearboard/icon_alb01_teambuff13_on.png
C938C784,icon_abilearboard/icon_alb01_teambuff13_on.png
5F08C0F3,icon_abilearboard/icon_alb01_teambuff13_on.png
FC9DA46D,icon_abilearboard/icon_alb01_teambuff13_on.png
90BBE68E,icon_abilearboard/icon_alb01_teambuff01_on.png
160E72A5,icon_abilearboard/icon_alb01_teambuff01_on.png
AC5F7B3C,icon_abilearboard/icon_alb01_teambuff01_on.png
3A6F7C4B,icon_abilearboard/icon_alb01_teambuff01_on.png
99FA18D5,icon_abilearboard/icon_alb01_teambuff01_on.png
2AEAEF17,icon_abilearboard/icon_alb01_teambuff11_on.png
F8A1C7B7,icon_abilearboard/icon_alb01_teambuff11_on.png
42F0CE2E,icon_abilearboard/icon_alb01_teambuff11_on.png
D4C0C959,icon_abilearboard/icon_alb01_teambuff11_on.png
7755ADC7,icon_abilearboard/icon_alb01_teambuff11_on.png
BCDAE860,icon_abilearboard/icon_alb01_teambuff12_on.png
9DC67B0F,icon_abilearboard/icon_alb01_teambuff12_on.png
27977296,icon_abilearboard/icon_alb01_teambuff12_on.png
B1A775E1,icon_abilearboard/icon_alb01_teambuff12_on.png
1232117F,icon_abilearboard/icon_alb01_teambuff12_on.png
2DC757F0,icon_abilearboard/icon_alb01_teambuff13_on.png
CBD61857,icon_abilearboard/icon_alb01_teambuff13_on.png
718711CE,icon_abilearboard/icon_alb01_teambuff13_on.png
E7B716B9,icon_abilearboard/icon_alb01_teambuff13_on.png
44227227,icon_abilearboard/icon_alb01_teambuff13_on.png
BBF75087,icon_abilearboard/icon_alb01_teambuff11_on.png
AEB1A4EF,icon_abilearboard/icon_alb01_teambuff11_on.png
14E0AD76,icon_abilearboard/icon_alb01_teambuff11_on.png
82D0AA01,icon_abilearboard/icon_alb01_teambuff11_on.png
2145CE9F,icon_abilearboard/icon_alb01_teambuff11_on.png
5E7E97E7,icon_abilearboard/icon_alb01_teambuff11_on.png
94D7CCAF,icon_abilearboard/icon_alb01_teambuff11_on.png
2E86C536,icon_abilearboard/icon_alb01_teambuff11_on.png
B8B6C241,icon_abilearboard/icon_alb01_teambuff11_on.png
1B23A6DF,icon_abilearboard/icon_alb01_teambuff11_on.png
C84E9090,icon_abilearboard/icon_alb01_teambuff11_on.png
F1B07017,icon_abilearboard/icon_alb01_teambuff11_on.png
4BE1798E,icon_abilearboard/icon_alb01_teambuff11_on.png
DDD17EF9,icon_abilearboard/icon_alb01_teambuff11_on.png
7E441A67,icon_abilearboard/icon_alb01_teambuff11_on.png
